site_no,datetime,00065,00060,00010,00095,00300,00400,72255,63160,63680,00301,32316
11206820,2024-05-01 09:45:00+00:00,8.1,105.0,1.2,,,,,,,,
11206820,2024-05-01 10:00:00+00:00,8.09,103.0,1.2,,,,,,,,
11206820,2024-05-01 10:15:00+00:00,8.08,102.0,1.1,,,,,,,,
11206820,2024-05-01 10:30:00+00:00,8.07,100.0,1.1,,,,,,,,
11206820,2024-05-01 10:45:00+00:00,8.07,100.0,1.1,,,,,,,,
11206820,2024-05-01 11:00:00+00:00,8.05,97.4,1.1,,,,,,,,
11206820,2024-05-01 11:15:00+00:00,8.05,97.4,1.1,,,,,,,,
11206820,2024-05-01 11:30:00+00:00,8.03,94.4,1.1,,,,,,,,
11206820,2024-05-01 11:45:00+00:00,8.03,94.4,1.1,,,,,,,,
11206820,2024-05-01 12:00:00+00:00,8.02,92.9,1.1,,,,,,,,
11206820,2024-05-01 12:15:00+00:00,8.0,90.0,1.0,,,,,,,,
11206820,2024-05-01 12:30:00+00:00,8.0,90.0,1.0,,,,,,,,
11206820,2024-05-01 12:45:00+00:00,7.99,88.6,1.0,,,,,,,,
11206820,2024-05-01 13:00:00+00:00,7.98,87.2,1.0,,,,,,,,
11206820,2024-05-01 13:15:00+00:00,7.98,87.2,1.0,,,,,,,,
11206820,2024-05-01 13:30:00+00:00,7.97,85.7,1.0,,,,,,,,
11206820,2024-05-01 13:45:00+00:00,7.97,85.7,1.0,,,,,,,,
11206820,2024-05-01 14:00:00+00:00,7.96,84.3,1.0,,,,,,,,
11206820,2024-05-01 14:15:00+00:00,7.95,82.9,0.9,,,,,,,,
11206820,2024-05-01 14:30:00+00:00,7.94,81.5,0.9,,,,,,,,
11206820,2024-05-01 14:45:00+00:00,7.94,81.5,0.9,,,,,,,,
11206820,2024-05-01 15:00:00+00:00,7.94,81.5,1.0,,,,,,,,
11206820,2024-05-01 15:15:00+00:00,7.93,80.1,1.0,,,,,,,,
11206820,2024-05-01 15:30:00+00:00,7.93,80.1,1.1,,,,,,,,
11206820,2024-05-01 15:45:00+00:00,7.93,80.1,1.2,,,,,,,,
11206820,2024-05-01 16:00:00+00:00,7.92,78.8,1.4,,,,,,,,
11206820,2024-05-01 16:15:00+00:00,7.91,77.4,1.5,,,,,,,,
11206820,2024-05-01 16:30:00+00:00,7.91,77.4,1.7,,,,,,,,
11206820,2024-05-01 16:45:00+00:00,7.91,77.4,1.9,,,,,,,,
11206820,2024-05-01 17:00:00+00:00,7.9,76.0,2.2,,,,,,,,
11206820,2024-05-01 17:15:00+00:00,7.9,76.0,2.4,,,,,,,,
11206820,2024-05-01 17:30:00+00:00,7.9,76.0,2.7,,,,,,,,
11206820,2024-05-01 17:45:00+00:00,7.9,76.0,3.0,,,,,,,,
11206820,2024-05-01 18:00:00+00:00,7.9,76.0,3.2,,,,,,,,
11206820,2024-05-01 18:15:00+00:00,7.89,74.6,3.5,,,,,,,,
11206820,2024-05-01 18:30:00+00:00,7.89,74.6,3.8,,,,,,,,
11206820,2024-05-01 18:45:00+00:00,7.88,73.2,4.1,,,,,,,,
11206820,2024-05-01 19:00:00+00:00,7.88,73.2,4.4,,,,,,,,
11206820,2024-05-01 19:15:00+00:00,7.88,73.2,4.6,,,,,,,,
11206820,2024-05-01 19:30:00+00:00,7.88,73.2,4.9,,,,,,,,
11206820,2024-05-01 19:45:00+00:00,7.88,73.2,5.2,,,,,,,,
11206820,2024-05-01 20:00:00+00:00,7.87,71.8,5.4,,,,,,,,
11206820,2024-05-01 20:15:00+00:00,7.87,71.8,5.6,,,,,,,,
11206820,2024-05-01 20:30:00+00:00,7.87,71.8,5.8,,,,,,,,
11206820,2024-05-01 20:45:00+00:00,7.88,73.2,6.1,,,,,,,,
11206820,2024-05-01 21:00:00+00:00,7.89,74.6,6.3,,,,,,,,
11206820,2024-05-01 21:15:00+00:00,7.91,77.4,6.2,,,,,,,,
11206820,2024-05-01 21:30:00+00:00,7.91,77.4,5.9,,,,,,,,
11206820,2024-05-01 21:45:00+00:00,7.93,80.1,5.8,,,,,,,,
11206820,2024-05-01 22:00:00+00:00,7.94,81.5,5.7,,,,,,,,
11206820,2024-05-01 22:15:00+00:00,7.94,81.5,5.7,,,,,,,,
11206820,2024-05-01 22:30:00+00:00,7.95,82.9,5.7,,,,,,,,
11206820,2024-05-01 22:45:00+00:00,7.98,87.1,5.7,,,,,,,,
11206820,2024-05-01 23:00:00+00:00,7.99,88.6,5.6,,,,,,,,
11206820,2024-05-01 23:15:00+00:00,8.02,92.9,5.6,,,,,,,,
11206820,2024-05-01 23:30:00+00:00,8.04,95.9,5.4,,,,,,,,
11206820,2024-05-01 23:45:00+00:00,8.07,100.0,5.3,,,,,,,,
11206820,2024-05-02 00:00:00+00:00,8.09,103.0,5.2,,,,,,,,
11206820,2024-05-02 00:15:00+00:00,8.12,108.0,5.0,,,,,,,,
11206820,2024-05-02 00:30:00+00:00,8.15,113.0,4.7,,,,,,,,
11206820,2024-05-02 00:45:00+00:00,8.17,116.0,4.5,,,,,,,,
11206820,2024-05-02 01:00:00+00:00,8.19,119.0,4.3,,,,,,,,
11206820,2024-05-02 01:15:00+00:00,8.21,122.0,4.0,,,,,,,,
11206820,2024-05-02 01:30:00+00:00,8.24,127.0,3.8,,,,,,,,
11206820,2024-05-02 01:45:00+00:00,8.23,125.0,3.6,,,,,,,,
11206820,2024-05-02 02:00:00+00:00,8.26,130.0,3.4,,,,,,,,
11206820,2024-05-02 02:15:00+00:00,8.27,132.0,3.3,,,,,,,,
11206820,2024-05-02 02:30:00+00:00,8.27,132.0,3.2,,,,,,,,
11206820,2024-05-02 02:45:00+00:00,8.28,134.0,3.0,,,,,,,,
11206820,2024-05-02 03:00:00+00:00,8.28,134.0,2.8,,,,,,,,
11206820,2024-05-02 03:15:00+00:00,8.28,134.0,2.7,,,,,,,,
11206820,2024-05-02 03:30:00+00:00,8.29,135.0,2.6,,,,,,,,
11206820,2024-05-02 03:45:00+00:00,8.29,135.0,2.4,,,,,,,,
11206820,2024-05-02 04:00:00+00:00,8.29,135.0,2.3,,,,,,,,
11206820,2024-05-02 04:15:00+00:00,8.28,134.0,2.2,,,,,,,,
11206820,2024-05-02 04:30:00+00:00,8.28,134.0,2.1,,,,,,,,
11206820,2024-05-02 04:45:00+00:00,8.27,132.0,2.0,,,,,,,,
11206820,2024-05-02 05:00:00+00:00,8.27,132.0,2.0,,,,,,,,
11206820,2024-05-02 05:15:00+00:00,8.26,130.0,1.9,,,,,,,,
11206820,2024-05-02 05:30:00+00:00,8.25,129.0,1.8,,,,,,,,
11206820,2024-05-02 05:45:00+00:00,8.24,127.0,1.7,,,,,,,,
11206820,2024-05-02 06:00:00+00:00,8.23,125.0,1.7,,,,,,,,
11206820,2024-05-02 06:15:00+00:00,8.22,124.0,1.6,,,,,,,,
11206820,2024-05-02 06:30:00+00:00,8.22,124.0,1.6,,,,,,,,
11206820,2024-05-02 06:45:00+00:00,8.2,121.0,1.5,,,,,,,,
11206820,2024-05-02 07:00:00+00:00,8.2,121.0,1.5,,,,,,,,
11206820,2024-05-02 07:15:00+00:00,8.18,117.0,1.5,,,,,,,,
11206820,2024-05-02 07:30:00+00:00,8.17,116.0,1.4,,,,,,,,
11206820,2024-05-02 07:45:00+00:00,8.16,114.0,1.4,,,,,,,,
11206820,2024-05-02 08:00:00+00:00,8.16,114.0,1.3,,,,,,,,
11206820,2024-05-02 08:15:00+00:00,8.14,111.0,1.3,,,,,,,,
11206820,2024-05-02 08:30:00+00:00,8.13,109.0,1.3,,,,,,,,
11206820,2024-05-02 08:45:00+00:00,8.12,108.0,1.3,,,,,,,,
11206820,2024-05-02 09:00:00+00:00,8.11,106.0,1.2,,,,,,,,
11206820,2024-05-02 09:15:00+00:00,8.11,106.0,1.2,,,,,,,,
11206820,2024-05-02 09:30:00+00:00,8.09,103.0,1.1,,,,,,,,
11206820,2024-05-02 09:45:00+00:00,8.09,103.0,1.1,,,,,,,,
11206820,2024-05-02 10:00:00+00:00,8.08,102.0,1.0,,,,,,,,
11206820,2024-05-02 10:15:00+00:00,8.07,100.0,1.0,,,,,,,,
11206820,2024-05-02 10:30:00+00:00,8.07,100.0,1.0,,,,,,,,
11206820,2024-05-02 10:45:00+00:00,8.05,97.3,1.0,,,,,,,,
11206820,2024-05-02 11:00:00+00:00,8.05,97.3,0.9,,,,,,,,
11206820,2024-05-02 11:15:00+00:00,8.04,95.8,0.9,,,,,,,,
11206820,2024-05-02 11:30:00+00:00,8.03,94.3,0.9,,,,,,,,
11206820,2024-05-02 11:45:00+00:00,8.03,94.3,0.9,,,,,,,,
11206820,2024-05-02 12:00:00+00:00,8.01,91.4,0.9,,,,,,,,
11206820,2024-05-02 12:15:00+00:00,8.0,90.0,0.9,,,,,,,,
11206820,2024-05-02 12:30:00+00:00,8.01,91.4,1.0,,,,,,,,
11206820,2024-05-02 12:45:00+00:00,8.0,90.0,1.0,,,,,,,,
11206820,2024-05-02 13:00:00+00:00,7.99,88.5,1.0,,,,,,,,
11206820,2024-05-02 13:15:00+00:00,7.99,88.5,1.0,,,,,,,,
11206820,2024-05-02 13:30:00+00:00,7.97,85.7,1.0,,,,,,,,
11206820,2024-05-02 13:45:00+00:00,7.98,87.1,1.0,,,,,,,,
11206820,2024-05-02 14:00:00+00:00,7.97,85.7,1.1,,,,,,,,
11206820,2024-05-02 14:15:00+00:00,7.96,84.3,1.1,,,,,,,,
11206820,2024-05-02 14:30:00+00:00,7.95,82.9,1.1,,,,,,,,
11206820,2024-05-02 14:45:00+00:00,7.95,82.9,1.2,,,,,,,,
11206820,2024-05-02 15:00:00+00:00,7.95,82.9,1.3,,,,,,,,
11206820,2024-05-02 15:15:00+00:00,7.94,81.5,1.3,,,,,,,,
11206820,2024-05-02 15:30:00+00:00,7.94,81.5,1.4,,,,,,,,
11206820,2024-05-02 15:45:00+00:00,7.93,80.1,1.6,,,,,,,,
11206820,2024-05-02 16:00:00+00:00,7.93,80.1,1.7,,,,,,,,
11206820,2024-05-02 16:15:00+00:00,7.93,80.1,1.9,,,,,,,,
11206820,2024-05-02 16:30:00+00:00,7.93,80.1,2.1,,,,,,,,
11206820,2024-05-02 16:45:00+00:00,7.92,78.7,2.2,,,,,,,,
11206820,2024-05-02 17:00:00+00:00,7.92,78.7,2.4,,,,,,,,
11206820,2024-05-02 17:15:00+00:00,7.92,78.7,2.7,,,,,,,,
11206820,2024-05-02 17:30:00+00:00,7.91,77.3,2.9,,,,,,,,
11206820,2024-05-02 17:45:00+00:00,7.9,76.0,3.1,,,,,,,,
11206820,2024-05-02 18:00:00+00:00,7.9,76.0,3.3,,,,,,,,
11206820,2024-05-02 18:15:00+00:00,7.9,76.0,3.6,,,,,,,,
11206820,2024-05-02 18:30:00+00:00,7.89,74.6,3.9,,,,,,,,
11206820,2024-05-02 18:45:00+00:00,7.89,74.6,4.2,,,,,,,,
11206820,2024-05-02 19:00:00+00:00,7.89,74.6,4.4,,,,,,,,
11206820,2024-05-02 19:15:00+00:00,7.88,73.1,4.7,,,,,,,,
11206820,2024-05-02 19:30:00+00:00,7.89,74.6,4.8,,,,,,,,
11206820,2024-05-02 19:45:00+00:00,7.89,74.6,5.1,,,,,,,,
11206820,2024-05-02 20:00:00+00:00,7.88,73.1,5.3,,,,,,,,
11206820,2024-05-02 20:15:00+00:00,7.88,73.1,5.4,,,,,,,,
11206820,2024-05-02 20:30:00+00:00,7.88,73.1,5.6,,,,,,,,
11206820,2024-05-02 20:45:00+00:00,7.89,74.6,5.7,,,,,,,,
11206820,2024-05-02 21:00:00+00:00,7.9,76.0,5.9,,,,,,,,
11206820,2024-05-02 21:15:00+00:00,7.9,76.0,6.0,,,,,,,,
11206820,2024-05-02 21:30:00+00:00,7.92,78.7,6.1,,,,,,,,
11206820,2024-05-02 21:45:00+00:00,7.94,81.5,6.2,,,,,,,,
11206820,2024-05-02 22:00:00+00:00,7.96,84.3,6.2,,,,,,,,
11206820,2024-05-02 22:15:00+00:00,8.0,90.0,6.2,,,,,,,,
11206820,2024-05-02 22:30:00+00:00,8.02,92.9,6.0,,,,,,,,
11206820,2024-05-02 22:45:00+00:00,8.06,98.8,6.0,,,,,,,,
11206820,2024-05-02 23:00:00+00:00,8.09,103.0,5.9,,,,,,,,
11206820,2024-05-02 23:15:00+00:00,8.12,108.0,5.9,,,,,,,,
11206820,2024-05-02 23:30:00+00:00,8.15,113.0,5.8,,,,,,,,
11206820,2024-05-02 23:45:00+00:00,8.19,119.0,5.6,,,,,,,,
11206820,2024-05-03 00:00:00+00:00,8.23,125.0,5.4,,,,,,,,
11206820,2024-05-03 00:15:00+00:00,8.26,130.0,5.2,,,,,,,,
11206820,2024-05-03 00:30:00+00:00,8.3,137.0,5.1,,,,,,,,
11206820,2024-05-03 00:45:00+00:00,8.33,142.0,4.9,,,,,,,,
11206820,2024-05-03 01:00:00+00:00,8.34,144.0,4.7,,,,,,,,
11206820,2024-05-03 01:15:00+00:00,8.38,151.0,4.5,,,,,,,,
11206820,2024-05-03 01:30:00+00:00,8.39,153.0,4.2,,,,,,,,
11206820,2024-05-03 01:45:00+00:00,8.41,156.0,4.0,,,,,,,,
11206820,2024-05-03 02:00:00+00:00,8.42,158.0,3.8,,,,,,,,
11206820,2024-05-03 02:15:00+00:00,8.43,160.0,3.5,,,,,,,,
11206820,2024-05-03 02:30:00+00:00,8.43,160.0,3.3,,,,,,,,
11206820,2024-05-03 02:45:00+00:00,8.44,162.0,3.1,,,,,,,,
11206820,2024-05-03 03:00:00+00:00,8.44,162.0,2.8,,,,,,,,
11206820,2024-05-03 03:15:00+00:00,8.44,162.0,2.6,,,,,,,,
11206820,2024-05-03 03:30:00+00:00,8.44,162.0,2.6,,,,,,,,
11206820,2024-05-03 03:45:00+00:00,8.44,162.0,2.4,,,,,,,,
11206820,2024-05-03 04:00:00+00:00,8.43,160.0,2.4,,,,,,,,
11206820,2024-05-03 04:15:00+00:00,8.42,158.0,2.3,,,,,,,,
11206820,2024-05-03 04:30:00+00:00,8.4,155.0,2.2,,,,,,,,
11206820,2024-05-03 04:45:00+00:00,8.4,155.0,2.2,,,,,,,,
11206820,2024-05-03 05:00:00+00:00,8.4,155.0,2.1,,,,,,,,
11206820,2024-05-03 05:15:00+00:00,8.39,153.0,2.1,,,,,,,,
11206820,2024-05-03 05:30:00+00:00,8.38,151.0,2.0,,,,,,,,
11206820,2024-05-03 05:45:00+00:00,8.37,149.0,2.0,,,,,,,,
11206820,2024-05-03 06:00:00+00:00,8.35,146.0,2.0,,,,,,,,
11206820,2024-05-03 06:15:00+00:00,8.34,144.0,1.9,,,,,,,,
11206820,2024-05-03 06:30:00+00:00,8.32,141.0,1.9,,,,,,,,
11206820,2024-05-03 06:45:00+00:00,8.3,137.0,1.9,,,,,,,,
11224000,2024-05-01 07:00:00+00:00,,411.0,2.4,,,,,,,,
11224000,2024-05-01 07:15:00+00:00,,414.0,2.4,,,,,,,,
11224000,2024-05-01 07:30:00+00:00,,403.0,2.3,,,,,,,,
11224000,2024-05-01 07:45:00+00:00,,396.0,2.3,,,,,,,,
11224000,2024-05-01 08:00:00+00:00,,403.0,2.2,,,,,,,,
11224000,2024-05-01 08:15:00+00:00,,392.0,2.1,,,,,,,,
11224000,2024-05-01 08:30:00+00:00,,396.0,2.1,,,,,,,,
11224000,2024-05-01 08:45:00+00:00,,385.0,2.1,,,,,,,,
11224000,2024-05-01 09:00:00+00:00,,389.0,2.1,,,,,,,,
11224000,2024-05-01 09:15:00+00:00,,381.0,2.0,,,,,,,,
11224000,2024-05-01 09:30:00+00:00,,389.0,2.0,,,,,,,,
11224000,2024-05-01 09:45:00+00:00,,389.0,2.0,,,,,,,,
11224000,2024-05-01 10:00:00+00:00,,385.0,1.9,,,,,,,,
11224000,2024-05-01 10:15:00+00:00,,381.0,1.9,,,,,,,,
11224000,2024-05-01 10:30:00+00:00,,374.0,1.9,,,,,,,,
11224000,2024-05-01 10:45:00+00:00,,385.0,1.8,,,,,,,,
11224000,2024-05-01 11:00:00+00:00,,368.0,1.8,,,,,,,,
11224000,2024-05-01 11:15:00+00:00,,371.0,1.7,,,,,,,,
11224000,2024-05-01 11:30:00+00:00,,364.0,1.7,,,,,,,,
11224000,2024-05-01 11:45:00+00:00,,364.0,1.7,,,,,,,,
11224000,2024-05-01 12:00:00+00:00,,368.0,1.6,,,,,,,,
11224000,2024-05-01 12:15:00+00:00,,361.0,1.6,,,,,,,,
11224000,2024-05-01 12:30:00+00:00,,368.0,1.5,,,,,,,,
11224000,2024-05-01 12:45:00+00:00,,357.0,1.4,,,,,,,,
11224000,2024-05-01 13:00:00+00:00,,357.0,1.5,,,,,,,,
11224000,2024-05-01 13:15:00+00:00,,351.0,1.4,,,,,,,,
11224000,2024-05-01 13:30:00+00:00,,354.0,1.4,,,,,,,,
11224000,2024-05-01 13:45:00+00:00,,347.0,1.3,,,,,,,,
11224000,2024-05-01 14:00:00+00:00,,347.0,1.3,,,,,,,,
11224000,2024-05-01 14:15:00+00:00,,354.0,1.3,,,,,,,,
11224000,2024-05-01 14:30:00+00:00,,347.0,1.3,,,,,,,,
11224000,2024-05-01 14:45:00+00:00,,338.0,1.3,,,,,,,,
11224000,2024-05-01 15:00:00+00:00,,341.0,1.3,,,,,,,,
11224000,2024-05-01 15:15:00+00:00,,341.0,1.3,,,,,,,,
11224000,2024-05-01 15:30:00+00:00,,334.0,1.4,,,,,,,,
11224000,2024-05-01 15:45:00+00:00,,338.0,1.5,,,,,,,,
11224000,2024-05-01 16:00:00+00:00,,331.0,1.6,,,,,,,,
11224000,2024-05-01 16:15:00+00:00,,341.0,1.7,,,,,,,,
11224000,2024-05-01 16:30:00+00:00,,325.0,1.8,,,,,,,,
11224000,2024-05-01 16:45:00+00:00,,338.0,1.9,,,,,,,,
11224000,2024-05-01 17:00:00+00:00,,322.0,2.1,,,,,,,,
11224000,2024-05-01 17:15:00+00:00,,338.0,2.2,,,,,,,,
11224000,2024-05-01 17:30:00+00:00,,328.0,2.4,,,,,,,,
11224000,2024-05-01 17:45:00+00:00,,325.0,2.6,,,,,,,,
11224000,2024-05-01 18:00:00+00:00,,322.0,2.8,,,,,,,,
11224000,2024-05-01 18:15:00+00:00,,322.0,3.0,,,,,,,,
11224000,2024-05-01 18:30:00+00:00,,319.0,3.2,,,,,,,,
11224000,2024-05-01 18:45:00+00:00,,328.0,3.5,,,,,,,,
11224000,2024-05-01 19:00:00+00:00,,313.0,3.7,,,,,,,,
11224000,2024-05-01 19:15:00+00:00,,316.0,4.0,,,,,,,,
11224000,2024-05-01 19:30:00+00:00,,316.0,4.2,,,,,,,,
11224000,2024-05-01 19:45:00+00:00,,319.0,4.5,,,,,,,,
11224000,2024-05-01 20:00:00+00:00,,316.0,4.7,,,,,,,,
11224000,2024-05-01 20:15:00+00:00,,307.0,4.9,,,,,,,,
11224000,2024-05-01 20:30:00+00:00,,316.0,5.1,,,,,,,,
11224000,2024-05-01 20:45:00+00:00,,319.0,5.3,,,,,,,,
11224000,2024-05-01 21:00:00+00:00,,322.0,5.4,,,,,,,,
11224000,2024-05-01 21:15:00+00:00,,316.0,5.6,,,,,,,,
11224000,2024-05-01 21:30:00+00:00,,325.0,5.7,,,,,,,,
11224000,2024-05-01 21:45:00+00:00,,328.0,5.8,,,,,,,,
11224000,2024-05-01 22:00:00+00:00,,325.0,5.8,,,,,,,,
11224000,2024-05-01 22:15:00+00:00,,328.0,5.9,,,,,,,,
11224000,2024-05-01 22:30:00+00:00,,331.0,5.8,,,,,,,,
11224000,2024-05-01 22:45:00+00:00,,344.0,5.8,,,,,,,,
11224000,2024-05-01 23:00:00+00:00,,344.0,5.7,,,,,,,,
11224000,2024-05-01 23:15:00+00:00,,347.0,5.6,,,,,,,,
11224000,2024-05-01 23:30:00+00:00,,354.0,5.6,,,,,,,,
11224000,2024-05-01 23:45:00+00:00,,361.0,5.4,,,,,,,,
11224000,2024-05-02 00:00:00+00:00,,361.0,5.3,,,,,,,,
11224000,2024-05-02 00:15:00+00:00,,357.0,5.1,,,,,,,,
11224000,2024-05-02 00:30:00+00:00,,368.0,4.9,,,,,,,,
11224000,2024-05-02 00:45:00+00:00,,371.0,4.8,,,,,,,,
11224000,2024-05-02 01:00:00+00:00,,368.0,4.6,,,,,,,,
11224000,2024-05-02 01:15:00+00:00,,374.0,4.4,,,,,,,,
11224000,2024-05-02 01:30:00+00:00,,374.0,4.2,,,,,,,,
11224000,2024-05-02 01:45:00+00:00,,385.0,4.1,,,,,,,,
11224000,2024-05-02 02:00:00+00:00,,378.0,3.9,,,,,,,,
11224000,2024-05-02 02:15:00+00:00,,392.0,3.8,,,,,,,,
11224000,2024-05-02 02:30:00+00:00,,399.0,3.6,,,,,,,,
11224000,2024-05-02 02:45:00+00:00,,396.0,3.5,,,,,,,,
11224000,2024-05-02 03:00:00+00:00,,389.0,3.3,,,,,,,,
11224000,2024-05-02 03:15:00+00:00,,392.0,3.2,,,,,,,,
11224000,2024-05-02 03:30:00+00:00,,396.0,3.1,,,,,,,,
11224000,2024-05-02 03:45:00+00:00,,403.0,3.0,,,,,,,,
11224000,2024-05-02 04:00:00+00:00,,396.0,3.0,,,,,,,,
11224000,2024-05-02 04:15:00+00:00,,396.0,2.9,,,,,,,,
11224000,2024-05-02 04:30:00+00:00,,396.0,2.8,,,,,,,,
11224000,2024-05-02 04:45:00+00:00,,389.0,2.7,,,,,,,,
11224000,2024-05-02 05:00:00+00:00,,392.0,2.7,,,,,,,,
11224000,2024-05-02 05:15:00+00:00,,399.0,2.6,,,,,,,,
11224000,2024-05-02 05:30:00+00:00,,392.0,2.5,,,,,,,,
11224000,2024-05-02 05:45:00+00:00,,392.0,2.4,,,,,,,,
11224000,2024-05-02 06:00:00+00:00,,389.0,2.4,,,,,,,,
11224000,2024-05-02 06:15:00+00:00,,389.0,2.3,,,,,,,,
11224000,2024-05-02 06:30:00+00:00,,378.0,2.3,,,,,,,,
11224000,2024-05-02 06:45:00+00:00,,378.0,2.2,,,,,,,,
11224000,2024-05-02 07:00:00+00:00,,378.0,2.2,,,,,,,,
11224000,2024-05-02 07:15:00+00:00,,381.0,2.2,,,,,,,,
11224000,2024-05-02 07:30:00+00:00,,374.0,2.1,,,,,,,,
11224000,2024-05-02 07:45:00+00:00,,381.0,2.1,,,,,,,,
11224000,2024-05-02 08:00:00+00:00,,374.0,2.0,,,,,,,,
11224000,2024-05-02 08:15:00+00:00,,381.0,2.0,,,,,,,,
11224000,2024-05-02 08:30:00+00:00,,374.0,1.9,,,,,,,,
11224000,2024-05-02 08:45:00+00:00,,368.0,1.9,,,,,,,,
11224000,2024-05-02 09:00:00+00:00,,368.0,1.8,,,,,,,,
11224000,2024-05-02 09:15:00+00:00,,374.0,1.8,,,,,,,,
11224000,2024-05-02 09:30:00+00:00,,371.0,1.7,,,,,,,,
11224000,2024-05-02 09:45:00+00:00,,357.0,1.7,,,,,,,,
11224000,2024-05-02 10:00:00+00:00,,361.0,1.7,,,,,,,,
11224000,2024-05-02 10:15:00+00:00,,351.0,1.7,,,,,,,,
11224000,2024-05-02 10:30:00+00:00,,364.0,1.6,,,,,,,,
11224000,2024-05-02 10:45:00+00:00,,361.0,1.6,,,,,,,,
11224000,2024-05-02 11:00:00+00:00,,351.0,1.6,,,,,,,,
11224000,2024-05-02 11:15:00+00:00,,361.0,1.5,,,,,,,,
11224000,2024-05-02 11:30:00+00:00,,347.0,1.5,,,,,,,,
11224000,2024-05-02 11:45:00+00:00,,347.0,1.5,,,,,,,,
11224000,2024-05-02 12:00:00+00:00,,347.0,1.5,,,,,,,,
11224000,2024-05-02 12:15:00+00:00,,354.0,1.4,,,,,,,,
11224000,2024-05-02 12:30:00+00:00,,341.0,1.4,,,,,,,,
11224000,2024-05-02 12:45:00+00:00,,344.0,1.4,,,,,,,,
11224000,2024-05-02 13:00:00+00:00,,344.0,1.4,,,,,,,,
11224000,2024-05-02 13:15:00+00:00,,338.0,1.4,,,,,,,,
11224000,2024-05-02 13:30:00+00:00,,338.0,1.4,,,,,,,,
11224000,2024-05-02 13:45:00+00:00,,338.0,1.4,,,,,,,,
11224000,2024-05-02 14:00:00+00:00,,334.0,1.3,,,,,,,,
11224000,2024-05-02 14:15:00+00:00,,338.0,1.4,,,,,,,,
11224000,2024-05-02 14:30:00+00:00,,328.0,1.4,,,,,,,,
11224000,2024-05-02 14:45:00+00:00,,338.0,1.4,,,,,,,,
11224000,2024-05-02 15:00:00+00:00,,328.0,1.4,,,,,,,,
11224000,2024-05-02 15:15:00+00:00,,328.0,1.5,,,,,,,,
11224000,2024-05-02 15:30:00+00:00,,338.0,1.5,,,,,,,,
11224000,2024-05-02 15:45:00+00:00,,325.0,1.6,,,,,,,,
11224000,2024-05-02 16:00:00+00:00,,322.0,1.7,,,,,,,,
11224000,2024-05-02 16:15:00+00:00,,316.0,1.8,,,,,,,,
11224000,2024-05-02 16:30:00+00:00,,322.0,2.0,,,,,,,,
11224000,2024-05-02 16:45:00+00:00,,322.0,2.1,,,,,,,,
11224000,2024-05-02 17:00:00+00:00,,319.0,2.3,,,,,,,,
11224000,2024-05-02 17:15:00+00:00,,319.0,2.5,,,,,,,,
11224000,2024-05-02 17:30:00+00:00,,316.0,2.7,,,,,,,,
11224000,2024-05-02 17:45:00+00:00,,319.0,2.9,,,,,,,,
11224000,2024-05-02 18:00:00+00:00,,313.0,3.1,,,,,,,,
11224000,2024-05-02 18:15:00+00:00,,319.0,3.4,,,,,,,,
11224000,2024-05-02 18:30:00+00:00,,307.0,3.6,,,,,,,,
11224000,2024-05-02 18:45:00+00:00,,307.0,3.9,,,,,,,,
11224000,2024-05-02 19:00:00+00:00,,310.0,4.1,,,,,,,,
11224000,2024-05-02 19:15:00+00:00,,313.0,4.4,,,,,,,,
11224000,2024-05-02 19:30:00+00:00,,313.0,4.7,,,,,,,,
11224000,2024-05-02 19:45:00+00:00,,313.0,4.9,,,,,,,,
11224000,2024-05-02 20:00:00+00:00,,307.0,5.2,,,,,,,,
11224000,2024-05-02 20:15:00+00:00,,313.0,5.4,,,,,,,,
11224000,2024-05-02 20:30:00+00:00,,313.0,5.6,,,,,,,,
11224000,2024-05-02 20:45:00+00:00,,322.0,5.8,,,,,,,,
11224000,2024-05-02 21:00:00+00:00,,316.0,6.0,,,,,,,,
11224000,2024-05-02 21:15:00+00:00,,322.0,6.1,,,,,,,,
11224000,2024-05-02 21:30:00+00:00,,322.0,6.2,,,,,,,,
11224000,2024-05-02 21:45:00+00:00,,325.0,6.3,,,,,,,,
11224000,2024-05-02 22:00:00+00:00,,331.0,6.4,,,,,,,,
11224000,2024-05-02 22:15:00+00:00,,331.0,6.4,,,,,,,,
11224000,2024-05-02 22:30:00+00:00,,344.0,6.4,,,,,,,,
11224000,2024-05-02 22:45:00+00:00,,351.0,6.3,,,,,,,,
11224000,2024-05-02 23:00:00+00:00,,357.0,6.3,,,,,,,,
11224000,2024-05-02 23:15:00+00:00,,354.0,6.1,,,,,,,,
11224000,2024-05-02 23:30:00+00:00,,361.0,6.0,,,,,,,,
11224000,2024-05-02 23:45:00+00:00,,368.0,5.9,,,,,,,,
11224000,2024-05-03 00:00:00+00:00,,371.0,5.7,,,,,,,,
11224000,2024-05-03 00:15:00+00:00,,374.0,5.4,,,,,,,,
11224000,2024-05-03 00:30:00+00:00,,389.0,5.2,,,,,,,,
11224000,2024-05-03 00:45:00+00:00,,392.0,5.1,,,,,,,,
11224000,2024-05-03 01:00:00+00:00,,396.0,4.9,,,,,,,,
11224000,2024-05-03 01:15:00+00:00,,403.0,4.7,,,,,,,,
11224000,2024-05-03 01:30:00+00:00,,399.0,4.6,,,,,,,,
11224000,2024-05-03 01:45:00+00:00,,414.0,4.4,,,,,,,,
